"Season","Name","Team","WAR","playerid"
"1907","Eddie Tiemeyer","CIN","0.0","1013059"
"2008","Lou Marson","PHI","0.2","7610"
"1940","Nate Andrews","CLE","0.0","1000259"
"1943","Cookie Cuccurullo","PIT","0.1","1002849"
"1906","Con Starkel","WAS","0.0","1012427"
"1916","Limb McKenry","CIN","0.2","1008593"
"1930","George Puccinelli","STL","0.5","1010556"
"1958","Curt Barclay","SFG","0.3","1000534"
"2020","Michael Lorenzen","CIN","0.1","14843"
"1919","Bert Yeabsley","PHI","0.0","1014329"
"1890","Jack McFetridge","PHI","0.1","1008496"
"1890","Charlie Parsons","CLE","0.1","1010028"
"1992","Domingo Martinez","TOR","0.2","1008163"
"1898","Harley Payne","BRO","0.1","1010094"
"1918","Bob Shawkey","NYY","0.2","1011825"
"1961","Dave Wickersham","KCA","0.1","1013917"
"1997","Rob Stanifer","FLA","0.2","1012403"
"1992","Nelson Santovenia","CHW","0.2","1011445"
"1988","Mark Carreon","NYM","0.3","1001989"
"1916","Bill Batsch","PIT","0.0","1000668"
"1916","Harry Davis","PHA","0.0","1003053"
"1916","Carmen Hill","PIT","0.0","1005809"
"1993","Chipper Jones","ATL","0.1","97"
"1954","Don Nicholas","CHW","0.0","1009559"
"1954","Connie Ryan","CIN","0.0","1011335"
"1954","Jose Santiago","CLE","0.0","1011442"
"1954","Walt Streuli","DET","0.0","1012611"
"1964","Johnny Podres","LAD","0.0","1010406"
"1999","Vic Darensbourg","FLA","0.0","516"
"1999","Jim Dougherty","PIT","0.0","1003429"
"1999","Mike Duvall","TBD","0.0","1003603"
"1999","Gregg Olson","ARI","0.0","1009791"
"1999","Jeff Wallace","PIT","0.0","1013550"
"1999","Bryan Ward","CHW","0.0","1013603"
"1952","Bob Usher","CHC","0.0","1013303"
"2000","Jose Parra","PIT","0.1","70"
"2000","T.J. Mathews","OAK","0.0","567"
"2000","Paul Quantrill","TOR","0.0","669"
"2000","Mark Brownson","PHI","0.0","1001544"
"2000","Matt Karchner","CHC","0.1","1006697"
"1909","Bill Dam","BSN","0.1","1002960"
"1967","John Miller","BAL","0.0","1008907"
"1988","Pat Perry","- - -","0.1","1010215"
"1998","Dante Powell","SFG","0.1","1010483"
"1996","Jerry Goff","HOU","-0.1","1004800"
"2004","Jason Ellison","SFG","0.3","1704"
"1995","Jose DeLeon","MON","0.1","1003168"
"1995","Pedro Martinez","HOU","0.0","1008190"
"1995","Randy Myers","CHC","0.0","1009427"
"1994","Ravelo Manzanillo","PIT","0.1","1008092"
"1903","Dan Kerwin","CIN","0.3","1006876"
"2007","Clint Sammons","ATL","0.1","8243"
"1955","Van Fletcher","DET","0.0","1004157"
"1955","Dick Smith","PIT","0.0","1012121"
"1955","Jake Thies","PIT","0.0","1012957"
"1994","Larry Andersen","PHI","0.0","1000236"
"1994","John Habyan","STL","0.0","1005176"
"1975","Ken Crosby","CHC","0.0","1002801"
"2002","Trey Lunsford","SFG","0.1","1614"
"1999","Curtis Leskanic","COL","0.2","694"
"1962","Ray Rippelmeyer","WAS","0.3","1010981"
"1997","Jesse Orosco","BAL","0.0","667"
"1997","Bob Wells","SEA","0.0","760"
"1997","Doug Jones","MIL","0.0","1006552"
"2005","Brandon Duckworth","HOU","0.1","954"
"2012","Shelby Miller","STL","0.1","10197"
"1945","Hack Miller","DET","0.2","1008900"
"1993","Omar Daal","LAD","0.0","646"
"1993","Mark Dewey","PIT","0.0","1003257"
"1993","Bill Landrum","CIN","0.1","1007297"
"1998","Jose Mesa","SFG","0.0","961"
"1998","John Wasdin","BOS","0.0","1768"
"1998","Keith Johns","BOS","0.0","1006478"
"1918","George Gibson","NYG","0.1","1004668"
"1980","Brad Gulden","NYY","0.1","1005133"
"1956","Jim Brady","DET","0.0","1001327"
"2007","Jorge Julio","- - -","0.1","148"
"2007","Kei Igawa","NYY","0.1","7794"
"2007","Kevin Melillo","OAK","0.0","8278"
"1979","Dwight Bernard","NYM","0.1","1000887"
"1979","Terry Forster","LAD","0.0","1004236"
"1979","Bob Kearney","SFG","0.0","1006728"
"1873","","BMD","0.1","1006520"
"1973","Ken Holtzman","OAK","0.0","1005989"
"1962","Wynn Hawkins","CLE","0.0","1005515"
"1962","Dick LeMay","SFG","0.0","1007514"
"2018","Dan Jennings","MIL","0.1","8073"
"1974","Nyls Nyman","CHW","0.5","1009671"
"2008","Will Ohman","ATL","0.0","296"
"2008","Marco Estrada","WSN","0.1","1118"
"2008","Taylor Buchholz","COL","0.0","2168"
"2008","Cedrick Bowers","COL","0.0","3293"
"2008","Cory Wade","LAD","0.0","7570"
"2006","Tyler Walker","- - -","0.0","901"
"2006","Brandon Lyon","ARI","0.0","1312"
"1980","Mark Lee","PIT","0.0","1007459"
"1980","Dave Tomlin","CIN","0.0","1013110"
"1970","Roger Nelson","KCR","0.0","1009511"
"1970","Jerry Nyman","SDP","0.0","1009670"
"2004","Todd Jones","- - -","0.0","436"
"2004","Elizardo Ramirez","PHI","0.0","1946"
"2009","Adam Eaton","- - -","0.0","1029"
"2009","Pedro Feliciano","NYM","0.0","1601"
"2009","Bobby Keppel","MIN","0.0","2229"
"2009","Hayden Penn","FLA","0.1","4893"
"1991","Nick Capra","TEX","0.1","1001929"
"1991","Roger Mason","PIT","0.1","1008222"
"1991","Jeff Parrett","ATL","0.0","1010019"
"1978","Dan Spillner","SDP","0.1","1012342"
"1946","Al Milnar","SLB","0.2","1008962"
"2016","Oliver Perez","WSN","0.1","1514"
"2016","Yefri Perez","MIA","0.2","12090"
"1957","Curt Flood","CIN","0.1","1004165"
"1983","Tommy Boggs","ATL","0.0","1001123"
"1981","Mike Marshall","NYM","0.0","1008144"
"1955","Joe Coleman","- - -","0.3","1002427"
"2003","Ugueth Urbina","- - -","0.1","216"
"2003","Jake Westbrook","CLE","0.0","412"
"2003","Jason Standridge","TBD","0.0","1229"
"2003","Chan Ho Park","TEX","0.0","1267"
"2003","Steve Colyer","LAD","0.0","1678"
"1992","John Candelaria","LAD","0.0","1001909"
"2015","Ryan Brett","TBR","0.1","12138"
"1902","Fred Klobedanz","BSN","0.1","1007014"
"1959","Vito Valentinetti","WAS","0.0","1013330"
"1959","Dom Zanni","SFG","0.0","1014417"
"1959","George Zuverink","BAL","0.1","1014466"
"1969","Fred Wenz","BOS","0.0","1013781"
"2013","Quintin Berry","BOS","0.4","9414"
"2002","Jesse Orosco","LAD","0.0","667"
"2001","Scott Schoeneweis","ANA","0.1","33"
"2001","Mike Morgan","ARI","0.0","67"
"2001","Tom Davey","SDP","0.0","1026"
"1989","Jeff Musselman","NYM","0.0","1009407"
"1958","Joe Presko","DET","0.0","1010522"
"1985","Ted Power","CIN","0.0","1010504"
"1985","Dan Spillner","CHW","0.0","1012342"
"2005","Jermaine Clark","OAK","0.0","1664"
"1957","Sandy Consuegra","NYG","0.0","1002547"
"1994","Rick Wrona","MIL","0.4","1014299"
"1875","Doc Bushong","BKA","0.2","1001755"
"2010","J.C. Boscan","ATL","0.0","2324"
"2010","Jack Taschner","- - -","0.1","2766"
"2010","George Sherrill","LAD","0.0","6291"
"2010","Matt Reynolds","COL","0.0","8887"
"1988","Jeff Parrett","MON","0.0","1010019"
"1934","George Uhle","NYY","0.2","1013266"
"1986","Jeff Bittiger","PHI","0.2","1001000"
"1956","Don Demeter","BRO","0.1","1003193"
"1910","Earle Mack","PHA","0.1","1007916"
"2011","Aaron Thompson","PIT","0.0","999"
"2011","Matt Guerrier","LAD","0.0","2061"
"2011","Jose Veras","PIT","0.0","2063"
"2011","Santiago Casilla","SFG","0.0","2873"
"2011","Josh Stinson","NYM","0.0","3219"
"2011","Joey Gathright","BOS","0.0","3913"
"2011","Dan Runzler","SFG","0.0","4080"
"2011","Mark Melancon","HOU","0.0","4264"
"2011","Javy Guerra","LAD","0.0","7407"
"1972","Bob Gebhard","MIN","0.0","1004587"
"1884","John Shoupe","WST","0.2","1011935"
"2017","Joe Blanton","WSN","0.0","4849"
"2017","Antonio Bastardo","PIT","0.0","8844"
"2017","Jacob Barnes","MIL","0.0","12323"
"1930","Grover Hartley","CLE","0.1","1005450"
"1921","Luke Stuart","SLB","0.1","1012641"
"1943","Jack Kramer","SLB","0.1","1007137"
"1961","Hal Bevan","CIN","0.1","1000936"
"2010","Steven Hill","STL","0.1","8211"
"2016","Chris Capuano","MIL","0.0","1701"
"2016","Tony Cingrani","CIN","0.0","12555"
"2016","Spencer Kieboom","WSN","0.1","13300"
"2016","Edubray Ramos","PHI","0.0","16086"
"2012","Sean Burnett","WSN","0.0","1886"
"1964","Sam Jones","BAL","0.0","1006590"
"2019","Wade LeBlanc","SEA","0.1","5221"
"2019","Chasen Shreve","STL","0.0","10855"
"2019","Robert Gsellman","NYM","0.0","13696"
"2013","John Hester","LAA","0.0","877"
"2013","Robert Carson","NYM","0.0","2570"
"2013","Brandon League","LAD","0.0","3731"
"2014","Antonio Bastardo","PHI","0.0","8844"
"2014","J.J. Hoover","CIN","0.0","9037"
"2014","Audry Perez","STL","0.0","9176"
"1913","Hank Gowdy","BSN","0.2","1004904"
"1902","Pat Deisel","BRO","0.1","1003147"
"1981","Bob Dernier","PHI","0.1","1003220"
"1963","Jim Constable","SFG","0.0","1002546"
"1967","John Tsitouris","CIN","0.1","1013208"
"2015","Randy Choate","STL","0.0","813"
"2015","Liam Hendriks","TOR","0.0","3548"
"2015","Brett Oberholtzer","HOU","0.1","3855"
"2015","Phillippe Aumont","PHI","0.0","5362"
"2015","Jason Garcia","BAL","0.0","12143"
"1966","Tom Cheney","WAS","0.0","1002177"
"1966","Bill Connors","CHC","0.0","1002522"
"1890","Joe Burke","STL","0.2","1001684"
"2006","Adam Wainwright","STL","0.3","2233"
"1931","Jim Peterson","PHA","0.1","1010231"
"2009","Dusty Brown","BOS","0.2","3420"
"1945","Phil Marchildon","PHA","0.1","1008102"
"1911","Joe Giannini","BOS","0.1","1004655"
"1938","Clint Brown","CHW","0.1","1001504"
"1968","Bob Heffner","CAL","0.0","1005578"
"1968","Frank Reberger","CHC","0.0","1010745"
"1968","Les Rohr","NYM","0.0","1011148"
"2013","Matt Carson","CLE","0.6","4748"
"1946","Pete Coscarart","PIT","0.1","1002649"
"1901","Germany Schaefer","CHI","0.2","1011506"
"1997","Omar Olivares","- - -","0.2","1009771"
"2018","A.J. Cole","- - -","0.2","11467"
"2020","Luis Campusano","SDP","0.1","22217"
"1981","Dave Hostetler","MON","0.2","1006044"
"1909","Tom Cantwell","CIN","0.2","1001923"
"1995","Mike Munoz","COL","0.2","1009328"
"1927","Jumbo Brown","CLE","0.2","1001533"
"2007","Joe Inglett","TOR","0.1","7254"
"1968","Archie Reynolds","CHC","0.1","1010861"
"1920","John Slappey","PHA","0.1","1012053"
"1997","Bob Natal","FLA","0.2","1009461"
"2016","Anthony Ranaudo","- - -","0.1","11424"
"2016","Yu Darvish","TEX","0.1","13074"
"1912","Joe Bush","PHA","0.1","1001754"
"2009","Paul Hoover","PHI","0.1","1212"
"1949","Forrest Thompson","WAS","0.2","1013005"
"2002","T.J. Tucker","MON","0.2","800"
"1998","Jason Maxwell","CHC","0.1","1008288"
"1979","Tom Wiedenbauer","HOU","0.2","1013925"
"1909","Roy Castleton","CIN","0.1","1002074"
"1963","Claude Raymond","MIL","0.3","1010732"
"1978","Pedro Guerrero","LAD","0.3","1005120"
"1941","John Leovich","PHA","0.1","1007544"
"1986","Don Robinson","PIT","0.2","1011061"
"1947","Mario Picone","NYG","0.1","1010321"
"1925","Jimmie Foxx","PHA","0.2","1004285"
"2001","Nick Bierbrodt","ARI","0.4","1194"
"1993","Steve Hosey","SFG","0.1","1006040"
"1993","Randy Myers","CHC","0.2","1009427"
"1957","Glen Gorbous","PHI","0.1","1004871"
"1914","Frank Gilhooley","NYY","0.1","1004705"
"1926","Jimmy Austin","SLB","0.1","1000372"
"1916","Walton Cruise","STL","0.1","1002831"
"1952","Paul Lehner","BOS","0.1","1007487"
"1995","Brook Fordyce","NYM","0.1","138"
"1928","Charlie Barnabe","CHW","0.3","1000557"
"2017","Francisco Pena","BAL","0.3","8298"
"1996","Robert Machado","CHW","0.2","289"
"1924","Ed Sherling","PHA","0.1","1011875"
"1997","Roger Clemens","TOR","0.1","815"
"1969","Lloyd Allen","CAL","0.1","1000152"
"1983","Chico Walker","BOS","0.2","1013509"
"1995","Harvey Pulliam","COL","0.1","1010567"
"1931","Eddie Delker","STL","0.1","1003175"
"1989","Brian Brady","CAL","0.1","1001324"
"1910","Max Carey","PIT","0.3","1001944"
"1977","Mike Caldwell","CIN","0.2","1001830"
"1896","John Malarkey","WAS","0.1","1008011"
"1976","Fred Andrews","PHI","0.2","1000251"
"1939","Oliver Hill","BSN","0.1","1005832"
"1915","Dazzy Vance","- - -","0.3","1013342"
"1972","Don Durham","STL","0.5","1003588"
"1960","Fred Green","PIT","0.3","1004993"
"1993","Curtis Pride","MON","0.3","1762"
"1976","Tucker Ashford","SDP","0.3","1000337"
"1983","Greg Minton","SFG","0.5","1008986"
"1978","Luis Silverio","KCR","0.4","1011974"
"1991","Rick Reed","PIT","0.1","750"
"1924","Wade Lefler","- - -","0.2","1007477"
"2018","Ryan Lavarnway","PIT","0.2","8879"
"1953","Dick Weik","- - -","0.1","1013734"
"2019","Aaron Wilkerson","MIL","0.1","16904"
"1918","Sammy Vick","NYY","0.1","1013424"
"1896","Varney Anderson","WAS","0.1","1000244"
"1906","Matty Fitzgerald","NYG","0.2","1004112"
"2007","Seth Smith","COL","0.3","7331"
"1966","Don Wilson","HOU","0.1","1014071"
"1957","Don Rudolph","CHW","0.1","1011285"
"1908","Carl Spongberg","CHC","0.1","1012350"
"2017","Darrell Ceciliani","TOR","0.2","9954"
"1929","Buck Jordan","NYG","0.0","1006605"
"1961","George Witt","PIT","0.1","1014172"
"1941","Oscar Judd","BOS","0.2","1006640"
"1993","Lee Guetterman","STL","0.1","1005122"
"1902","Jimmy McAleer","SLB","0.1","1008322"
"1916","Hack Miller","BRO","0.1","1008899"
"1962","Brian McCall","CHW","0.3","1008356"
"1949","Ralph Winegarner","SLB","0.2","1014125"
"2011","Mark Buehrle","CHW","0.1","225"
"2011","Matt Belisle","COL","0.1","1837"
"2011","Jarrod Parker","ARI","0.1","4913"
"2011","Eric Stults","COL","0.1","8011"
"1974","Ken Macha","PIT","0.1","1007908"
"1889","Charlie Reilly","COL","0.9","1010800"
"1919","Elam Vangilder","SLB","0.1","1013355"
"1947","Ox Miller","CHC","0.2","1008920"
"1887","Bill Wright","WAS","0.0","1014270"
"1995","Trevor Hoffman","SDP","0.1","1035"
"1934","Charlie Devens","NYY","0.2","1003241"
"1997","Ken Hill","ANA","0.1","1005827"
"1997","Jim Pittsley","KCR","0.1","1010379"
"2008","Mat Gamel","MIL","0.1","4034"
"2008","Ty Taubenheim","PIT","0.1","5561"
"1971","Camilo Pascual","CLE","0.2","1010039"
"2002","Dusty Wathan","KCR","0.2","1648"
"2010","Pedro Ciriaco","PIT","0.2","5278"
"1998","Patrick Lennon","TOR","0.1","1007527"
"1946","Randy Heflin","BOS","0.1","1005581"
"1949","Herman Franks","NYG","0.1","1004298"
"1949","Windy McCall","BOS","0.1","1008359"
"1924","Spoke Emery","PHI","0.0","1003767"
"1924","Ernie Maun","NYG","0.1","1008276"
"2015","Emmanuel Burriss","WSN","0.1","2917"
"2007","Tyler Clippard","NYY","0.1","5640"
"2005","Kevin Brown","NYY","0.1","642"
"2005","Dae-Sung Koo","NYM","0.1","8619"
"1933","Gowell Claset","PHA","0.2","1002322"
"1892","Billy Earle","PIT","0.4","1003627"
"1995","Brian Giles","CLE","0.2","990"
"2003","Jason Marquis","ATL","0.2","105"
"2003","Steve Kline","STL","0.1","1164"
"1999","Tim Byrdak","KCR","0.1","1995"
"1999","Mike Kelly","COL","0.0","1006809"
"1997","Dennis Cook","FLA","0.3","8"
"2018","Jesse Biddle","ATL","0.1","11437"
"2018","Jorge Lopez","- - -","0.1","14527"
"2018","Dennis Santana","LAD","0.1","17878"
"1989","Darrin Fletcher","LAD","0.3","1302"
"1931","Alta Cohen","BRO","0.1","1002399"
"2004","Scott Schoeneweis","CHW","0.1","33"
"2004","Salomon Torres","PIT","0.1","1628"
"2002","Kenny Rogers","TEX","0.2","1277"
"2000","Sean Bergman","MIN","0.1","1000881"
"2000","Brian Williams","CHC","0.1","1013978"
"1934","Frank Pearce","PHI","0.1","1010103"
"1965","Pete Craig","WAS","0.1","1002722"
"2016","John Hicks","DET","0.1","12547"
"1930","Al Shealy","CHC","0.1","1011832"
"2001","J.C. Romero","MIN","0.1","754"
"2006","Sun-Woo Kim","- - -","0.1","197"
"2006","Braden Looper","STL","0.1","526"
"2006","Robby Hammock","ARI","0.1","1686"
"1952","James Atkins","BOS","0.1","1000352"
"1926","Fresco Thompson","NYG","0.4","1013008"
"1979","German Barranca","KCR","0.2","1000587"
"1925","Chet Falk","SLB","0.3","1003912"
"1914","Rolla Daringer","STL","0.1","1002986"
"2018","Ryder Jones","SFG","0.2","15982"
"1910","Dave Altizer","CIN","0.3","1000188"
"1884","Hezekiah Allen","PHI","0.1","1000144"
"1982","Greg Walker","CHW","0.5","1013520"
"1918","Eusebio Gonzalez","BOS","0.2","1004831"
"2017","Miguel Andujar","NYY","0.2","15878"
"1906","Bill Bartley","PHA","0.1","1000627"
"1955","Dick Brodowski","BOS","0.3","1001462"
"1883","Doug Allison","BAL","0.1","1000168"
"2001","Yorvit Torrealba","SFG","0.1","1135"
"1919","Jake Northrop","BSN","0.3","1009640"
"1981","Woodie Fryman","MON","0.2","1004381"
"1966","Al Spangler","CAL","0.4","1012302"
"2000","Jeremy Powell","MON","0.2","1010490"
"1978","Roy Lee Jackson","NYM","0.1","1006311"
"1955","Marion Fricano","KCA","0.1","1004348"
"1955","Joey Jay","MIL","0.1","1006373"
"1955","Bob Trice","KCA","0.1","1013183"
"2019","Caleb Ferguson","LAD","0.1","19349"
"1971","Jose Pena","LAD","0.1","1010148"
"1951","Bobby Hogue","- - -","0.2","1005931"
"1945","Jack Salveson","CLE","0.3","1011390"
"1915","Jim Brown","STL","0.1","1001527"
"1978","Alfredo Griffin","CLE","0.2","1005036"
"1998","Mike Morgan","- - -","0.3","67"
"1935","Frank Skaff","BRO","0.2","1012028"
"1970","Gene Garber","PIT","0.1","1004493"
"1970","Jose Santiago","BOS","0.1","1011443"
"1984","Terry Forster","ATL","0.1","1004236"
"1873","Joe Battin","PHN","0.1","1000672"
"1960","Al Worthington","- - -","0.1","1014260"
"1993","Mike Draper","NYM","0.1","1003484"
"1982","Bob Skube","MIL","0.1","1012045"
"1903","Bill Pounds","- - -","0.2","1010478"
"1995","Robert Person","NYM","0.1","966"
"1995","Anthony Young","CHC","0.1","1014362"
"1909","Ernie Diehl","BSN","0.1","1003285"
"1967","Bobby Locke","CAL","0.1","1007687"
"1967","John Upham","CHC","0.1","1013289"
"1948","Wally Holborow","PHA","0.2","1005938"
"1999","Mickey Callaway","TBD","0.1","7"
"1935","Belve Bean","WAS","0.3","1000712"
"1933","Luke Hamlin","DET","0.2","1005280"
"1904","John Barthold","PHA","0.1","1000624"
"1958","John DeMerit","MIL","0.1","1003191"
"1997","Greg McMichael","NYM","0.1","1008640"
"1952","Ted Williams","BOS","0.3","1014040"
"2000","Freddy Garcia","SEA","0.2","1077"
"2000","Phil Norton","CHC","0.1","1714"
"1994","Mike Stanton","ATL","0.1","849"
"1920","Babe Ruth","NYY","13.3","1011327"
"2008","Brian Stokes","NYM","0.1","8653"
"2007","CC Sabathia","CLE","0.1","404"
"1928","Pat Veltman","NYG","0.1","1013400"
"2009","Wilkin Castillo","CIN","0.1","5124"
"1910","Harry Cheek","PHI","0.1","1002173"
"1910","Joe Walsh","NYH","0.1","1013577"
"1939","Johnny Hopp","STL","0.1","1006022"
"1976","Don Werner","CIN","0.0","1013788"
"1951","Ed Sanicki","PHI","-0.1","1011435"
"1914","Joe Harris","NYY","0.1","1005421"
"2002","Antonio Alfonseca","CHC","0.1","260"
"2002","Cody Ransom","SFG","0.1","1126"
"1935","Lee Gamble","CIN","0.1","1004472"
"2014","Jeurys Familia","NYM","0.1","5114"
"1966","Darrell Sutherland","NYM","0.1","1012737"
"1988","Rusty Tillman","SFG","0.2","1013068"
"2011","Tyler Chatwood","LAA","0.2","4338"
"2011","Brandon Dickson","STL","0.1","6979"
"2011","Chris Jakubauskas","BAL","0.1","7831"
"2004","Joey Eischen","MON","0.1","774"
"2005","Wade Miller","BOS","0.1","568"
"2006","Einar Diaz","LAD","0.1","378"
"2006","Oswaldo Navarro","SEA","0.1","3868"
"1953","Ted Williams","BOS","2.3","1014040"
"2016","Trey Mancini","BAL","0.4","15149"
"2020","Rafael Marchan","PHI","0.2","21646"
"1961","Tim Harkness","LAD","0.3","1005366"
"1948","Johnny Groth","DET","0.4","1005096"
"1948","Charlie Silvera","NYY","0.3","1011971"
"1924","Walton Cruise","BSN","0.2","1002831"
"1970","Milt May","PIT","0.1","1008304"
"1913","Ferdie Schupp","NYG","0.1","1011649"
"2020","Billy McKinney","TOR","0.1","15654"
"1916","Heinie Wagner","BOS","0.4","1013483"
"2015","Justin Masterson","BOS","0.1","2038"
"2015","Mike Pelfrey","MIN","0.1","5203"
"1947","Dan Bankhead","BRO","0.1","1000509"
"1999","Brad Woodall","CHC","0.1","1014206"
"1958","Babe Birrer","LAD","0.2","1000984"
"1913","George Clark","NYY","0.1","1002281"
"1899","Fritz Buelow","STL","0.3","1001632"
"1929","Tripp Sigman","PHI","0.5","1011963"
"2017","Erasmo Ramirez","- - -","0.1","10314"
"1924","Freddy Leach","PHI","0.5","1007424"
"1921","Tom Sheehan","NYY","0.3","1011848"
"1885","Trick McSorley","STL","0.1","1008692"
"1986","John Gibbons","NYM","0.6","1004659"
"1997","Henry Blanco","LAD","0.1","81"
"1997","Kevin Brown","TEX","0.1","178"
"1970","Jim Lonborg","BOS","0.3","1007724"
"1893","Shorty Howe","NYG","0.0","1006106"
"1888","Dad Clarke","CHI","0.2","1002273"
"1902","Fred Glade","CHI","0.1","1004753"
"1940","Tony Lupien","BOS","0.4","1007841"
"1906","Jim Holmes","PHA","0.1","1005979"
"2019","Trent Thornton","TOR","0.1","17948"
"1889","Jack Bellman","STL","0.1","1000818"
"1898","Tom Smith","STL","0.1","1012210"
"1947","Matt Batts","BOS","0.4","1000677"
"1961","Frank Zupo","BAL","0.1","1014464"
"1995","Rich Aurilia","SFG","0.8","1106"
"1971","Lance Clemons","KCR","0.3","1002343"
"1941","George Jumonville","PHI","0.2","1006649"
"1930","Bruce Campbell","CHW","0.2","1001875"
"1998","J.D. Drew","STL","1.1","1152"
"1911","Charlie Conway","WAS","0.1","1002551"
"1899","Jack Ryan","BAL","0.1","1011337"
"1931","Bruce Campbell","CHW","0.4","1001875"
"1921","Babe Ruth","NYY","13.9","1011327"
"1925","Jimmy Hudgens","CIN","0.2","1006130"
"1946","Lou Kretlow","DET","0.1","1007161"
"1900","Warren McLaughlin","PHI","0.1","1008620"
"2005","Rick Short","WSN","0.3","2263"
"1898","Bert Conn","PHI","0.1","1002514"
"1894","John Houseman","CHI","0.4","1006060"
"1986","Pat Dodson","BOS","0.2","1003353"
"1996","Rudy Pemberton","BOS","0.7","1010139"
"1909","Swat McCabe","CIN","0.2","1008351"
"1894","Monte Cross","PIT","0.8","1002810"
"1943","Lew Flick","PHA","0.1","1004159"
"1923","Babe Ruth","NYY","15.0","1011327"
"1912","Bill Bailey","SLB","0.1","1000418"
"1901","Frank Cross","CLE","0.1","1002805"
